"","cam","X","lon","lat","Land.Use","Veg","meanDiurnal","isothermal","meanTwetQ","meanTdryQ","precipseas","precipwarmQ","Elevation","FPAR","Pop.Density","Dist.FW","Dist.Road","Fire.Freq","Top.Roughness","dtnt","count_unique_cats","IDImg","unImg","IPC","Un.Est","Coat"
"212","AF-S6-C3",212,146.349486,-42.724368,"Reserve","Shurbland",9.38249969482422,0.508812367916107,5.90000009536743,13.1999998092651,0.248976141214371,323,453.564788818359,0.335338026285172,0,2122.82421875,0,1,17,18.7,2,7,29,3.5,9,"B"
"213","AF-S6-C3_S1-2",213,146.349474,-42.724394,"Reserve","Shurbland",9.38249969482422,0.508812367916107,5.90000009536743,13.1999998092651,0.248976141214371,323,453.564788818359,0.335338026285172,0,2122.82421875,0,1,17,18.7,1,1,16,1,16,"B"
"214","AF-S6-C4",214,146.344179,-42.725412,"Reserve","Shurbland",9.38249969482422,0.508812367916107,5.90000009536743,13.1999998092651,0.248976141214371,323,453.564788818359,0.335338026285172,0,2122.82421875,0,1,17,19,4,11,57,2.75,21,"B"
"215","AF-S6-C5",215,146.342304,-42.731205,"Reserve","Shurbland",9.38249969482422,0.508812367916107,5.90000009536743,13.1999998092651,0.248976141214371,323,453.564788818359,0.335338026285172,0,2122.82421875,0,1,17,19.7,5,25,46,5,10,"B"
"216","AF-S7-C1",216,146.251133,-42.798295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,5,30,5,6,1,"TB"
"217","AF-S7-C1_S3",217,146.250828,-42.798507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,1,3,NA,3,NA,"TB"
"218","AF-S7-C2",218,146.256082,-42.810934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,5,34,9,6.8,2,"O"
"219","AF-S7-C2_S2-3",219,146.255411,-42.810703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,2,21,8,10.5,1,"TB"
"220","AF-S7-C3",220,146.275076,-42.7889,"Modified","Woodland",9.28999996185303,0.511001110076904,6.59999990463257,13.8000001907349,0.262667119503021,333,333.234802246094,0.215202614665031,0,867.32666015625,0,0,42,18.5,6,74,35,12.3333333333333,3,"TB"
"221","AF-S7-C3_S1",221,146.273289,-42.783282,"Modified","Woodland",9.28999996185303,0.511001110076904,6.59999990463257,13.8000001907349,0.262667119503021,333,333.234802246094,0.215202614665031,0,867.32666015625,0,0,42,18.3,2,2,NA,1,NA,"O"
"222","AF-S7-C4",222,146.272125,-42.810822,"Modified","Woodland",9.194167137146,0.508808314800262,6.59999990463257,13.6999998092651,0.260851711034775,335,353.142608642578,0.209892779588699,0,815.801452636719,100.518127441406,0,59,18,5,104,55,20.8,3,"TB"
"223","AF-S7-C5",223,146.277813,-42.816211,"Reserve","Woodland",9.180832862854,0.508633434772491,6.59999990463257,13.6999998092651,0.261092603206635,334,351.636474609375,0.219052627682686,0,1173.14526367188,0,0,63,18.4,4,53,25,13.25,2,"BB"
"224","AF-S8-C1",224,146.423997,-42.605275,"Modified","TallEuc",9.85750007629395,0.515020906925201,7,13.1000003814697,0.248029306530952,279,493.832733154297,0.180775687098503,0,5208.2802734375,0,0,37,4.8,3,8,48,2.66666666666667,18,"B"
"225","AF-S8-C1_S1",225,146.411547,-42.754507,"Reserve","Woodland",9.256667137146,0.504450500011444,5.59999990463257,12.8999996185303,0.237843111157417,313,571.1611328125,0.253368049860001,0,8189.43798828125,422.890533447266,0,62,16.8,NA,NA,4,NA,NA,"B"
"226","AF-S8-C1_S2",226,146.3765,-42.891,"Reserve","Grassland",9.42666625976562,0.512876331806183,6.69999980926514,13.8999996185303,0.258925795555115,310,339.960815429688,0.291065990924835,0,621.225524902344,403.755920410156,0,33,25.1,NA,NA,1,NA,NA,"B"
"227","AF-S8-C1_S3",227,146.423997,-42.605275,"Modified","TallEuc",9.85750007629395,0.515020906925201,7,13.1000003814697,0.248029306530952,279,493.832733154297,0.180775687098503,0,5208.2802734375,0,0,37,4.8,2,7,10,3.5,3,"B"
"228","AF-S8-C2",228,146.428649,-42.60947,"Modified","TallEuc",9.85750007629395,0.515020906925201,7,13.1000003814697,0.248029306530952,279,493.832733154297,0.180775687098503,0,5208.2802734375,0,0,37,4.8,2,8,47,4,12,"B"
"229","AF-S8-C2_S2",229,146.37668,-42.87549,"Reserve","Grassland",9.42166709899902,0.512325525283813,6.69999980926514,13.8000001907349,0.258779615163803,309,349.871643066406,0.357692509889603,0,1391.82177734375,252.096939086914,0,14,24.1,1,3,NA,3,NA,"O"
"230","AF-S8-C3",230,146.452251,-42.651755,"Modified","TallEuc",10.2124996185303,0.521844685077667,6.19999980926514,13.6999998092651,0.25989556312561,262,399.517364501953,0.204956755042076,0,5214.6220703125,0,0,11,7.8,2,7,16,3.5,5,"B"
"231","AF-S8-C3_S2",231,146.36758,-42.86652,"Reserve","Grassland",9.34083366394043,0.510428071022034,6.59999990463257,13.6999998092651,0.25759345293045,313,397.448181152344,0.246609285473824,0,2273.6884765625,0.187024623155594,0,73,24.1,2,22,4,11,1,"O"
"232","AF-S8-C4_S1-2",232,146.441442,-42.643172,"Modified","TallEuc",10.2216663360596,0.522313058376312,6.30000019073486,13.8000001907349,0.261442571878433,264,389.399505615234,0.181985020637512,0,4384.11181640625,0,0,28,7.1,2,8,1,4,1,"O"
"233","AF-S8-C5",233,146.430846,-42.640781,"Modified","TallEuc",9.95416641235352,0.517099559307098,5.90000009536743,13.3999996185303,0.251500278711319,277,504.475402832031,0.239816069602966,0,3887.07250976562,0,0,87,7.3,3,21,13,7,2,"TB"
"234","AF-S8-C5_S1-3",234,146.431261,-42.641547,"Modified","TallEuc",9.95416641235352,0.517099559307098,5.90000009536743,13.3999996185303,0.251500278711319,277,504.475402832031,0.239816069602966,0,3887.07250976562,0,0,87,7.3,4,11,NA,2.75,NA,"O"
"235","AF-S9-C1",235,146.434339,-42.580256,"Modified","TallEuc",10.4716663360596,0.526743769645691,7.80000019073486,13.8999996185303,0.269562274217606,250,377.323425292969,0.191191211342812,0,6440.3828125,0,0,23,3.4,1,1,35,1,35,"B"
"236","AF-S9-C2",236,146.422382,-42.577258,"Modified","TallEuc",10.2741670608521,0.52339106798172,7.5,13.6000003814697,0.263643532991409,259,460.761871337891,0.177641406655312,0,5617.16552734375,0,0,33,4.4,NA,NA,115,NA,NA,"B"
"237","AF-S9-C2_S1-2",237,146.42057,-42.577384,"Modified","TallEuc",10.2741670608521,0.52339106798172,7.5,13.6000003814697,0.263643532991409,259,460.761871337891,0.177641406655312,0,5617.16552734375,0,0,33,4.5,NA,NA,38,NA,NA,"B"
"238","AF-S9-C3",238,146.406085,-42.587209,"Reserve","TallEuc",9.14750003814697,0.498501360416412,5.80000019073486,12,0.224112540483475,295,697.74658203125,0.227915108203888,0,3761.54296875,0,0,95,5.7,1,1,29,1,29,"B"
"239","AF-S9-C3_S1-3",239,146.406148,-42.587327,"Reserve","TallEuc",9.14750003814697,0.498501360416412,5.80000019073486,12,0.224112540483475,295,697.74658203125,0.227915108203888,0,3761.54296875,0,0,95,5.7,1,1,25,1,25,"B"
"240","AF-S9-C4",240,146.432199,-42.569999,"Modified","TallEuc",10.5183334350586,0.527499139308929,7.80000019073486,13.8999996185303,0.270785540342331,248,378.304534912109,0.263873159885406,0,6754.22119140625,0,0,34,3.9,3,59,77,19.6666666666667,4,"B"
"241","AF-S9-C4_S1-3",241,146.432479,-42.570045,"Modified","TallEuc",10.5183334350586,0.527499139308929,7.80000019073486,13.8999996185303,0.270785540342331,248,378.304534912109,0.263873159885406,0,6754.22119140625,0,0,34,3.8,2,12,51,6,9,"B"
"242","AF-S9-C5_S1-2",242,146.432554,-42.551561,"Modified","TallEuc",10.5725002288818,0.528360843658447,7.80000019073486,13.8999996185303,0.2720667719841,244,374.125732421875,0.226363927125931,0,7713.3818359375,0,0,25,5,3,27,3,9,1,"TB"
"243","BF-N2",243,144.670421,-41.015463,"Modified","Human/Other",6.98166656494141,0.497979074716568,9.69999980926514,15.3999996185303,0.376174658536911,165,50.7391700744629,0.24877342581749,0,2798.18530273438,138.646041870117,0,5,4.2,NA,NA,2,NA,NA,"B"
"244","BF-S1-C1",244,145.071878,-41.7195,"Reserve","Rainforest",7.84833335876465,0.506670951843262,8.19999980926514,14.8000001907349,0.304749548435211,287,151.543991088867,0.20949599146843,0,4277.5341796875,0,0,11,10.1,6,61,NA,10.1666666666667,NA,"TB"
"245","BF-S1-C2",245,145.098447,-41.638365,"Reserve","Rainforest",8.21833324432373,0.516551434993744,8.89999961853027,15.5,0.326021134853363,278,56.0721588134766,0.228371843695641,0,3534.091796875,0,0,41,2.3,4,9,3,2.25,2,"TB"
"246","BF-S1-C4",246,145.08313,-41.626099,"Reserve","Rainforest",8.15916633605957,0.514773905277252,8.80000019073486,15.3999996185303,0.325240969657898,278,91.838264465332,0.193473517894745,3.7750244140625,4917.9599609375,0,1,120,0.8,NA,NA,3,NA,NA,"B"
"247","BF-S10-C1",247,144.989226,-40.909134,"Modified","TallEuc",7.9850001335144,0.513504803180695,9.19999980926514,15.8000001907349,0.349633067846298,172,70.5133209228516,0.18686817586422,1.18808007240295,9156.5390625,0,0,9,2.6,5,54,NA,10.8,NA,"BB"
"248","BF-S10-C3",248,144.95406,-40.993869,"Modified","Rainforest",8.01833343505859,0.514986097812653,9.39999961853027,15.8999996185303,0.355543881654739,178,57.2522468566895,0.199789687991142,0,10027.236328125,0,0,16,7.2,4,203,16,50.75,1,"TB"
"249","BF-S10-C4",249,144.946493,-40.922555,"Modified","TallEuc",7.85500001907349,0.511393249034882,9.30000019073486,15.8000001907349,0.351741403341293,174,63.9975051879883,0.181639343500137,0,6575.98193359375,0,0,16,1.3,3,6,17,2,9,"B"
"250","BF-S2-C1",250,145.134218,-41.614245,"Reserve","Rainforest",8.125,0.5078125,8,14.8000001907349,0.315914422273636,295,182.414459228516,0.174936965107918,0,5167.8369140625,142.608505249023,0,65,5.2,2,8,6,4,2,"B"
"251","BF-S2-C3",251,145.176812,-41.595679,"Reserve","Grassland",8.180832862854,0.505926609039307,7.69999980926514,14.6000003814697,0.31435215473175,301,236.890991210938,0.297029048204422,0,8583.74609375,0,0,18,9.3,4,58,42,14.5,3,"BB"
"252","BF-S2-C4",252,145.192681,-41.576503,"Reserve","Rainforest",8.20166683197021,0.50502872467041,7.5,14.5,0.314999252557755,300,205.28564453125,0.178541719913483,0,8808.1513671875,350.059387207031,0,151,7.2,1,3,31,3,11,"B"
"253","BF-S3-C1",253,144.874658,-41.208173,"Reserve","Shurbland",7.4850001335144,0.499666213989258,8.60000038146973,14.8999996185303,0.357464909553528,234,154.679595947266,0.22683373093605,0,18938.62890625,81.7439880371094,0,19,15.6,1,17,2,17,1,"TB"
"254","BF-S3-C2",254,144.872979,-41.231767,"Reserve","Grassland",7.50250005722046,0.500166654586792,8.60000038146973,14.8999996185303,0.357323378324509,237,176.242919921875,0.284998267889023,0,19007.08203125,1.47629523277283,0,7,15.3,1,9,1,9,1,"TB"
"255","BF-S3-C3",255,144.894,-41.26248,"Reserve","Grassland",7.50500011444092,0.499002665281296,8.5,14.6999998092651,0.359049260616302,251,201.184677124023,0.312602758407593,0,17918.744140625,0,0,30,17.4,2,7,1,3.5,1,"TB"
"256","BF-S3-C4",256,144.91328,-41.29434,"Reserve","Woodland",7.47416687011719,0.496292620897293,8.19999980926514,14.5,0.356675237417221,263,239.525955200195,0.25163409113884,0,18087.771484375,0,0,21,19.9,2,2,5,1,5,"B"
"257","BF-S3-C4_S1",257,144.914178,-41.299015,"Reserve","Woodland",7.47416687011719,0.496292620897293,8.19999980926514,14.5,0.356675237417221,263,239.525955200195,0.25163409113884,0,18087.771484375,0,0,21,20.2,NA,NA,8,NA,NA,"B"
"258","BF-S3-C5",258,144.974275,-41.323951,"Reserve","Shurbland",7.76333332061768,0.503132402896881,8.39999961853027,15,0.35267049074173,256,230.996139526367,0.272503226995468,0,16302.041015625,268.812774658203,0,20,25.9,1,1,18,1,18,"B"
"259","BF-S4-C1",259,145.04819,-41.364126,"Reserve","Rainforest",7.82083320617676,0.500373184680939,7.90000009536743,14.6000003814697,0.346169888973236,263,268.317718505859,0.18434040248394,0,17482.447265625,0,0,34,21.8,3,61,NA,20.3333333333333,NA,"TB"
"260","BF-S4-C2",260,145.057873,-41.34578,"Reserve","Woodland",7.79583311080933,0.498773723840714,7.80000019073486,14.6000003814697,0.347541868686676,261,277.650299072266,0.220098838210106,0,15166.6318359375,0,0,47,22.9,6,30,NA,5,NA,"TB"
"261","BF-S4-C3",261,145.054033,-41.353713,"Reserve","Shurbland",7.78000020980835,0.498398452997208,7.80000019073486,14.5,0.346277326345444,263,258.295013427734,0.244742631912231,0,16227.66796875,61.0857009887695,0,31,22.4,6,112,NA,18.6666666666667,NA,"TB"
"262","BF-S4-C4",262,145.076539,-41.17591,"Modified","TallEuc",7.98750019073486,0.503308117389679,8.30000019073486,15.1000003814697,0.355070114135742,225,192.011932373047,0.211251050233841,0,3777.14282226562,0,0,24,12.5,3,28,1,9.33333333333333,1,"TB"
"263","BF-S4-C5",263,145.090968,-41.194023,"Reserve","Grassland",7.96916675567627,0.501520872116089,8.10000038146973,15,0.35660508275032,228,228.758712768555,0.273861616849899,0,1170.41149902344,454.934417724609,1,23,14.5,4,29,5,7.25,1,"TB"
"264","BF-S5-C1",264,144.690626,-41.085831,"Reserve","Shurbland",7.20333337783813,0.504435122013092,9.80000019073486,15.8000001907349,0.373968631029129,170,24.6806793212891,0.218147918581963,0,4275.8056640625,16.298397064209,0,11,4.2,1,1,NA,1,NA,"BB"
"265","BF-S5-C2",265,144.689036,-41.065833,"Reserve","Shurbland",7.10666656494141,0.501529037952423,9.69999980926514,15.6999998092651,0.376100271940231,169,44.6070213317871,0.232699021697044,0,1987.09191894531,0,0,10,2.4,2,3,13,1.5,9,"B"
"266","BF-S5-C3",266,144.66748,-40.997412,"Reserve","Woodland",6.89249992370605,0.495506823062897,9.69999980926514,15.3999996185303,0.374585092067719,165,57.3127212524414,0.27912774682045,0,5126.751953125,383.415985107422,0,16,6.2,2,20,22,10,3,"B"
"267","BF-S5-C4_S1",267,144.820351,-40.944915,"Modified","Rainforest",7.38916683197021,0.503349244594574,9.5,15.8000001907349,0.358696430921555,170,58.9066123962402,0.231587275862694,0,2320.09228515625,0,0,26,4.9,3,29,16,9.66666666666667,2,"B"
"268","BF-S5-C5",268,144.717863,-40.902911,"Modified","Human/Other",6.80833339691162,0.491221755743027,9.60000038146973,15.3000001907349,0.363719612360001,161,68.8149185180664,0.251134485006332,4.4161114692688,11346.6396484375,0,0,57,3.5,2,10,8,5,2,"B"
"269","BF-S6-C1",269,144.793409,-41.119901,"Modified","Human/Other",7.39750003814697,0.503231287002563,9.30000019073486,15.5,0.359307795763016,192,86.5287551879883,0.178485348820686,0,12439.0751953125,0,0,30,10.3,NA,NA,31,NA,NA,"B"
"270","BF-S6-C2",270,144.806495,-41.127738,"Modified","Human/Other",7.37249994277954,0.501189649105072,9.10000038146973,15.3999996185303,0.357618749141693,199,113.502868652344,0.16070069372654,0,13790.630859375,0,0,13,11.3,2,2,42,1,42,"B"
"271","BF-S6-C3",271,144.767211,-41.142834,"Modified","Human/Other",7.30583333969116,0.502119123935699,9.30000019073486,15.5,0.357291966676712,194,91.353515625,0.144267290830612,0,12943.365234375,0,0,32,8,2,3,4,1.5,3,"B"
"272","BF-S6-C4",272,144.782128,-41.143398,"Modified","TallEuc",7.32000017166138,0.500684022903442,9.10000038146973,15.3999996185303,0.356370180845261,200,110.285339355469,0.219770401716232,0,14014.3662109375,359.665557861328,0,20,9.1,3,11,40,3.66666666666667,11,"B"
"273","BF-S6-C5",273,144.817908,-41.156659,"Reserve","Woodland",7.37666654586792,0.500452280044556,9,15,0.355819672346115,209,127.202919006348,0.270250678062439,0,16578.1953125,246.940093994141,1,14,11.6,3,23,53,7.66666666666667,7,"B"
"274","BF-S7-C1_S1",274,144.961748,-41.12841,"Modified","TallEuc",8.04500007629395,0.514057517051697,9.19999980926514,15.8000001907349,0.356152415275574,199,52.253734588623,0.181702241301537,0,11846.5703125,0,0,32,12.1,2,23,NA,11.5,NA,"TB"
"275","BF-S7-C2",275,144.93537,-41.152031,"Modified","Rainforest",7.77166652679443,0.505638718605042,8.80000019073486,15.3999996185303,0.356565177440643,216,128.389846801758,0.180295199155807,0,15112.2236328125,0,0,40,15.4,1,7,2,7,1,"TB"
"276","BF-S7-C3",276,144.933688,-41.175582,"Reserve","Rainforest",7.68833351135254,0.502505421638489,8.60000038146973,15.1999998092651,0.357442080974579,228,164.481338500977,0.188596233725548,0,14284.806640625,0,0,27,17.5,3,20,NA,6.66666666666667,NA,"TB"
"277","BF-S7-C4",277,144.89151,-41.167034,"Reserve","Grassland",7.58083343505859,0.501709699630737,8.69999980926514,15,0.357268899679184,223,154.550094604492,0.27617284655571,0,17882.119140625,0,0,11,17.6,3,115,1,38.3333333333333,1,"TB"
"278","BF-S7-C5",278,144.876784,-41.170918,"Modified","Woodland",7.55000019073486,0.50232869386673,8.80000019073486,15,0.356847763061523,219,131.585891723633,0.188150241971016,0,19536.875,0,0,37,16.3,2,28,1,14,1,"BB"
"279","BF-S8-C1",279,145.01665,-41.13106,"Modified","Rainforest",7.7975001335144,0.50080281496048,8.39999961853027,15.1000003814697,0.354372709989548,222,201.316680908203,0.188225701451302,0,8131.2919921875,0,0,16,9.2,1,2,1,2,1,"TB"
"280","BF-S8-C2",280,145.0176,-41.14066,"Modified","Rainforest",7.86833333969116,0.503734529018402,8.5,15.1999998092651,0.3543661236763,221,183.983535766602,0.200170695781708,0,8827.337890625,74.7114334106445,0,20,10,NA,NA,3,NA,NA,"B"
"281","BF-S8-C3",281,145.047408,-41.148946,"Modified","Rainforest",8.00083351135254,0.506381869316101,8.60000038146973,15.3000001907349,0.353549808263779,219,158.629211425781,0.197085037827492,0,7586.5673828125,0,0,16,9.9,5,31,43,6.2,7,"B"
"282","BF-S8-C4",282,145.071199,-41.162963,"Modified","TallEuc",8.16666698455811,0.510416686534882,8.69999980926514,15.5,0.353245228528976,215,137.371047973633,0.18012572824955,0,4596.08544921875,0,0,13,11.1,2,4,5,2,3,"B"
"283","BF-S8-C5",283,145.092272,-41.160298,"Modified","TallEuc",8.29333305358887,0.514155805110931,8.89999961853027,15.6000003814697,0.352769136428833,208,119.159805297852,0.215175747871399,0,4919.66845703125,67.7400283813477,0,42,10.8,1,6,NA,6,NA,"BB"
"284","BF-S9-C1",284,145.00323,-41.07382,"Modified","Human/Other",7.97249984741211,0.508774757385254,8.80000019073486,15.5,0.353420048952103,204,97.1904449462891,0.17812667787075,1.76825547218323,7396.7685546875,0,0,69,5.1,6,40,4,6.66666666666667,1,"BB"
"285","BF-S9-C1_S1",285,145.003178,-41.073801,"Modified","Human/Other",7.97249984741211,0.508774757385254,8.80000019073486,15.5,0.353420048952103,204,97.1904449462891,0.17812667787075,1.76825547218323,7396.7685546875,0,0,69,5.1,3,16,NA,5.33333333333333,NA,"BB"
"286","BF-S9-C2",286,144.945892,-41.070252,"Modified","Rainforest",7.9375,0.511766612529755,9.19999980926514,15.6999998092651,0.356475532054901,192,78.702262878418,0.200201809406281,0,12544.15234375,0,0,39,7.9,3,55,2,18.3333333333333,1,"TB"
"287","BF-S9-C3",287,144.930354,-41.06865,"Modified","TallEuc",7.79916667938232,0.507427871227264,9,15.5,0.355984419584274,198,100.339767456055,0.214257270097733,0,12968.82421875,0,0,39,9,3,39,13,13,1,"TB"
"288","BF-S9-C5",288,144.903007,-41.044712,"Modified","Woodland",7.75500011444092,0.508524596691132,9.19999980926514,15.6000003814697,0.357168316841125,190,63.6207427978516,0.205592155456543,0,9706.7734375,0,0,12,10.3,3,76,22,25.3333333333333,1,"TB"
"289","CM-N1",289,145.933609,-41.556951,"Reserve","Grassland",8.19499969482422,0.475900113582611,3.90000009536743,11.6000003814697,0.341061413288116,308,828.482360839844,0.299252301454544,0,4193.59130859375,30.5632457733154,0,28,2.7,1,2,12,2,6,"B"
"290","CM-N2",290,145.606844,-41.682131,"Reserve","Grassland",9.32583332061768,0.50821977853775,7,14.3000001907349,0.282118618488312,364,325.865539550781,0.238613367080688,0,2837.4521484375,4.64632892608643,0,38,6.6,NA,NA,NA,NA,NA,NA
"291","CM-N3",291,145.201933,-41.748869,"Reserve","Rainforest",8.27416706085205,0.508241176605225,7.90000009536743,14.6999998092651,0.299262791872025,327,199.029235839844,0.234332755208015,0,3233.29174804688,0,0,18,17.1,NA,NA,NA,NA,NA,NA
"292","CM-N4",292,145.47721,-41.48851,"Reserve","Grassland",7.73333311080933,0.474146753549576,4.59999990463257,12,0.309359133243561,338,692.335510253906,0.268187761306763,0,2877.13452148438,24.7635898590088,0,36,6.5,2,7,NA,3.5,NA,"TB"
"293","CM-N4_S1",293,145.477175,-41.488756,"Reserve","Grassland",7.73333311080933,0.474146753549576,4.59999990463257,12,0.309359133243561,338,692.335510253906,0.268187761306763,0,2877.13452148438,24.7635898590088,0,36,6.6,1,1,2,1,2,"B"
"294","CM-N5",294,145.47274,-41.11266,"Reserve","Woodland",7.81083345413208,0.492797046899796,7.5,14.6000003814697,0.370320290327072,208,348.759857177734,0.179998859763145,0,25324.453125,0,0,35,4.3,NA,NA,15,NA,NA,"B"
"295","CM-N5_S1",295,145.472529,-41.112535,"Reserve","Woodland",7.81083345413208,0.492797046899796,7.5,14.6000003814697,0.370320290327072,208,348.759857177734,0.179998859763145,0,25324.453125,0,0,35,4.3,NA,NA,1,NA,NA,"B"
"296","CM-S1-C2",296,146.091897,-41.549023,"Modified","Human/Other",9.30500030517578,0.503244996070862,5.69999980926514,13.3000001907349,0.355730324983597,244,573.121215820312,0.203505471348763,0,3748.86206054688,0,0,49,2.9,1,1,1,1,1,"TS"
"297","CM-S1-C3",297,146.092793,-41.55891,"Reserve","Woodland",9.1341667175293,0.498589873313904,5.19999980926514,12.8999996185303,0.35348916053772,255,647.278930664062,0.248855769634247,0,4573.36962890625,0,0,96,2.8,5,102,47,20.4,3,"B"
"298","CM-S1-C4",298,146.10168,-41.563155,"Reserve","TallEuc",9.34666633605957,0.503320753574371,5.59999990463257,13.1999998092651,0.354376614093781,245,594.387573242188,0.212898060679436,0,5151.34423828125,421.253051757812,0,88,3.6,1,8,2,8,1,"BB"
"299","CM-S1-C5",299,146.049737,-41.557977,"Modified","TallEuc",8.60750007629395,0.485476583242416,4.30000019073486,12,0.350629150867462,270,776.3251953125,0.326539397239685,0.892840385437012,7834.044921875,248.356552124023,0,10,0.8,4,84,42,21,2,"TB"
"300","CM-S10-C1",300,145.4808,-41.17387,"Reserve","Woodland",7.66166687011719,0.484608888626099,6.5,13.6999998092651,0.373321533203125,223,463.873596191406,0.263261497020721,0,30403.63671875,0,0,147,7.2,3,4,4,1.33333333333333,3,"B"
"301","CM-S10-C2",301,145.46342,-41.16601,"Modified","TallEuc",7.94166660308838,0.494499802589417,7.40000009536743,14.5,0.368179500102997,214,302.979705810547,0.172353893518448,0,29967.271484375,0,0,87,8.6,1,7,1,7,1,"TB"
"302","CM-S10-C2_S1",302,145.463134,-41.165648,"Modified","TallEuc",7.94166660308838,0.494499802589417,7.40000009536743,14.5,0.368179500102997,214,302.979705810547,0.172353893518448,0,29967.271484375,0,0,87,8.6,1,1,NA,1,NA,"TB"
"303","CM-S10-C3",303,145.432873,-41.159397,"Reserve","TallEuc",8.29249954223633,0.505640268325806,8.10000038146973,15.1999998092651,0.36125722527504,201,190.602828979492,0.19277723133564,0,27580.30078125,0,0,78,10.5,2,45,NA,22.5,NA,"O"
"304","CM-S10-C4",304,145.458873,-41.144187,"Reserve","Woodland",7.97916650772095,0.49683478474617,7.59999990463257,14.6999998092651,0.367453187704086,209,322.512786865234,0.21234267950058,0,28575.494140625,0,0,77,7.9,4,19,16,4.75,4,"B"
"305","CM-S2-C1",305,146.03996,-41.569421,"Modified","TallEuc",8.58916664123535,0.484989643096924,4.19999980926514,12,0.348907679319382,275,769.543701171875,0.315853178501129,0,9118.080078125,49.7661170959473,0,22,2.1,9,59,6,6.55555555555556,1,"TB"
"306","CM-S2-C2",306,146.012237,-41.582133,"Modified","TallEuc",8.60583305358887,0.485382586717606,4.30000019073486,12,0.346867740154266,279,794.243713378906,0.295546054840088,0,10487.8115234375,7.78602600097656,0,31,4.8,5,29,22,5.8,4,"B"
"307","CM-S2-C3",307,146.019132,-41.576671,"Modified","TallEuc",8.60583305358887,0.485382586717606,4.30000019073486,12,0.346867740154266,279,794.243713378906,0.295546054840088,0,10487.8115234375,7.78602600097656,0,31,3.9,3,44,35,14.6666666666667,3,"B"
"308","CM-S2-C4",308,146.012285,-41.56959,"Modified","TallEuc",8.48666667938232,0.482471108436584,4.09999990463257,11.8000001907349,0.34711217880249,284,798.6337890625,0.265870630741119,0,9840.134765625,0,0,31,4.1,7,73,4,10.4285714285714,1,"TB"
"309","CM-S3-C1",309,145.820331,-41.527485,"Modified","TallEuc",8.38916683197021,0.484642773866653,4.40000009536743,12.3000001907349,0.345041304826736,267,693.562866210938,0.219138219952583,0,7604.50390625,279.225433349609,0,11,10,4,93,49,23.25,3,"TB"
"310","CM-S3-C2",310,145.79318,-41.5402,"Modified","TallEuc",8.28916645050049,0.482208639383316,4.59999990463257,12.1000003814697,0.336952358484268,279,708.714233398438,0.210672661662102,0,9108.740234375,0,0,26,7.4,NA,NA,1,NA,NA,"B"
"311","CM-S3-C3",311,145.73477,-41.55152,"Reserve","Woodland",8.14999961853027,0.479411751031876,4.5,12,0.323221117258072,297,708.100830078125,0.258477389812469,0,4652.97119140625,0,0,12,3.4,NA,NA,NA,NA,NA,NA
"312","CM-S3-C3_S1",312,145.733877,-41.550904,"Reserve","Woodland",8.14999961853027,0.479411751031876,4.5,12,0.323221117258072,297,708.100830078125,0.258477389812469,0,4652.97119140625,0,0,12,3.4,2,15,30,7.5,4,"B"
"313","CM-S3-C4",313,145.666151,-41.581687,"Modified","Rainforest",8.43416690826416,0.487806051969528,5.09999990463257,12.5,0.303918272256851,298,626.314392089844,0.200246825814247,0,3700.39184570312,403.594909667969,0,82,4.8,4,33,13,8.25,2,"TB"
"314","CM-S3-C5",314,145.645604,-41.606188,"Reserve","Rainforest",8.52416706085205,0.490176349878311,5.30000019073486,12.6000003814697,0.293097674846649,317,599.8037109375,0.18254342675209,0,3260.74755859375,72.3034210205078,0,15,7.1,1,27,6,27,1,"TB"
"315","CM-S4-C1",315,145.485222,-41.682424,"Reserve","Woodland",9.24250030517578,0.510917663574219,7.80000019073486,14.8000001907349,0.289008617401123,322,226.402725219727,0.185569405555725,0,7337.33984375,246.514999389648,0,59,11.5,NA,NA,9,NA,NA,"B"
"316","CM-S4-C2",316,145.494516,-41.682761,"Reserve","Rainforest",9.1758337020874,0.508920311927795,7.5,14.6000003814697,0.282102078199387,344,263.591796875,0.192736834287643,0,6802.39990234375,518.757202148438,0,76,11.3,3,7,147,2.33333333333333,63,"B"
"317","CM-S4-C3",317,145.513798,-41.67615,"Reserve","Shurbland",8.79416656494141,0.499952614307404,6.40000009536743,13.5,0.272343009710312,387,425.209289550781,0.213506832718849,0,7003.91796875,0,0,77,11.3,4,64,7,16,1,"TB"
"318","CM-S4-C4",318,145.510234,-41.667117,"Reserve","TallEuc",8.75749969482422,0.499287337064743,6.30000019073486,13.5,0.274438083171844,382,400.684722900391,0.254505604505539,0,7575.09912109375,26.8549175262451,0,18,12.1,4,48,47,12,4,"B"
